"","AGE","AREA_KM2","NAME","POP","FIPS","time","SEX","abs_pop"
"13686",50,1943945,"Mexico",331403,"MX",1994,"Mujeres",331403
"13687",51,1943945,"Mexico",320689,"MX",1994,"Mujeres",320689
"13688",52,1943945,"Mexico",309066,"MX",1994,"Mujeres",309066
"13689",53,1943945,"Mexico",297381,"MX",1994,"Mujeres",297381
"13690",54,1943945,"Mexico",285756,"MX",1994,"Mujeres",285756
"13691",55,1943945,"Mexico",274509,"MX",1994,"Mujeres",274509
"13692",56,1943945,"Mexico",263326,"MX",1994,"Mujeres",263326
"13693",57,1943945,"Mexico",252090,"MX",1994,"Mujeres",252090
"13694",58,1943945,"Mexico",241157,"MX",1994,"Mujeres",241157
"13695",59,1943945,"Mexico",230248,"MX",1994,"Mujeres",230248
"13696",60,1943945,"Mexico",219683,"MX",1994,"Mujeres",219683
"13697",61,1943945,"Mexico",209377,"MX",1994,"Mujeres",209377
"13698",62,1943945,"Mexico",199594,"MX",1994,"Mujeres",199594
"13699",63,1943945,"Mexico",190158,"MX",1994,"Mujeres",190158
"13700",64,1943945,"Mexico",181356,"MX",1994,"Mujeres",181356
"13701",65,1943945,"Mexico",172507,"MX",1994,"Mujeres",172507
"13702",66,1943945,"Mexico",162960,"MX",1994,"Mujeres",162960
"13703",67,1943945,"Mexico",152601,"MX",1994,"Mujeres",152601
"13704",68,1943945,"Mexico",142014,"MX",1994,"Mujeres",142014
"13705",69,1943945,"Mexico",131541,"MX",1994,"Mujeres",131541
"13706",70,1943945,"Mexico",121751,"MX",1994,"Mujeres",121751
"13707",71,1943945,"Mexico",112941,"MX",1994,"Mujeres",112941
"13708",72,1943945,"Mexico",105550,"MX",1994,"Mujeres",105550
"13709",73,1943945,"Mexico",99109,"MX",1994,"Mujeres",99109
"13710",74,1943945,"Mexico",93008,"MX",1994,"Mujeres",93008
"13711",75,1943945,"Mexico",86933,"MX",1994,"Mujeres",86933
"13712",76,1943945,"Mexico",80870,"MX",1994,"Mujeres",80870
"13713",77,1943945,"Mexico",74646,"MX",1994,"Mujeres",74646
"13714",78,1943945,"Mexico",68396,"MX",1994,"Mujeres",68396
"13715",79,1943945,"Mexico",62183,"MX",1994,"Mujeres",62183
"13716",80,1943945,"Mexico",56180,"MX",1994,"Mujeres",56180
"13717",81,1943945,"Mexico",50464,"MX",1994,"Mujeres",50464
"13718",82,1943945,"Mexico",45144,"MX",1994,"Mujeres",45144
"13719",83,1943945,"Mexico",40163,"MX",1994,"Mujeres",40163
"13720",84,1943945,"Mexico",35445,"MX",1994,"Mujeres",35445
"13721",85,1943945,"Mexico",30849,"MX",1994,"Mujeres",30849
"13722",86,1943945,"Mexico",26379,"MX",1994,"Mujeres",26379
"13723",87,1943945,"Mexico",22114,"MX",1994,"Mujeres",22114
"13724",88,1943945,"Mexico",18134,"MX",1994,"Mujeres",18134
"13725",89,1943945,"Mexico",14509,"MX",1994,"Mujeres",14509
"13726",90,1943945,"Mexico",11291,"MX",1994,"Mujeres",11291
"13727",91,1943945,"Mexico",8531,"MX",1994,"Mujeres",8531
"13728",92,1943945,"Mexico",6244,"MX",1994,"Mujeres",6244
"13729",93,1943945,"Mexico",4409,"MX",1994,"Mujeres",4409
"13730",94,1943945,"Mexico",3321,"MX",1994,"Mujeres",3321
"13731",95,1943945,"Mexico",2319,"MX",1994,"Mujeres",2319
"13732",96,1943945,"Mexico",1578,"MX",1994,"Mujeres",1578
"13733",97,1943945,"Mexico",1047,"MX",1994,"Mujeres",1047
"13734",98,1943945,"Mexico",674,"MX",1994,"Mujeres",674
"13735",99,1943945,"Mexico",422,"MX",1994,"Mujeres",422
"13736",100,1943945,"Mexico",609,"MX",1994,"Mujeres",609
"13737",0,1943945,"Mexico",1149529,"MX",1995,"Mujeres",1149529
"13738",1,1943945,"Mexico",1138607,"MX",1995,"Mujeres",1138607
"13739",2,1943945,"Mexico",1128676,"MX",1995,"Mujeres",1128676
"13740",3,1943945,"Mexico",1118361,"MX",1995,"Mujeres",1118361
"13741",4,1943945,"Mexico",1110573,"MX",1995,"Mujeres",1110573
"13742",5,1943945,"Mexico",1104360,"MX",1995,"Mujeres",1104360
"13743",6,1943945,"Mexico",1096159,"MX",1995,"Mujeres",1096159
"13744",7,1943945,"Mexico",1087389,"MX",1995,"Mujeres",1087389
"13745",8,1943945,"Mexico",1076674,"MX",1995,"Mujeres",1076674
"13746",9,1943945,"Mexico",1067425,"MX",1995,"Mujeres",1067425
"13747",10,1943945,"Mexico",1058822,"MX",1995,"Mujeres",1058822
"13748",11,1943945,"Mexico",1048021,"MX",1995,"Mujeres",1048021
"13749",12,1943945,"Mexico",1035242,"MX",1995,"Mujeres",1035242
"13750",13,1943945,"Mexico",1026361,"MX",1995,"Mujeres",1026361
"13751",14,1943945,"Mexico",1021513,"MX",1995,"Mujeres",1021513
"13752",15,1943945,"Mexico",1023471,"MX",1995,"Mujeres",1023471
"13753",16,1943945,"Mexico",1015125,"MX",1995,"Mujeres",1015125
"13754",17,1943945,"Mexico",1007269,"MX",1995,"Mujeres",1007269
"13755",18,1943945,"Mexico",996842,"MX",1995,"Mujeres",996842
"13756",19,1943945,"Mexico",986432,"MX",1995,"Mujeres",986432
"13757",20,1943945,"Mexico",973215,"MX",1995,"Mujeres",973215
"13758",21,1943945,"Mexico",956304,"MX",1995,"Mujeres",956304
"13759",22,1943945,"Mexico",936111,"MX",1995,"Mujeres",936111
"13760",23,1943945,"Mexico",914089,"MX",1995,"Mujeres",914089
"13761",24,1943945,"Mexico",889768,"MX",1995,"Mujeres",889768
"13762",25,1943945,"Mexico",865304,"MX",1995,"Mujeres",865304
"13763",26,1943945,"Mexico",840326,"MX",1995,"Mujeres",840326
"13764",27,1943945,"Mexico",817843,"MX",1995,"Mujeres",817843
"13765",28,1943945,"Mexico",795538,"MX",1995,"Mujeres",795538
"13766",29,1943945,"Mexico",772738,"MX",1995,"Mujeres",772738
"13767",30,1943945,"Mexico",750026,"MX",1995,"Mujeres",750026
"13768",31,1943945,"Mexico",727839,"MX",1995,"Mujeres",727839
"13769",32,1943945,"Mexico",708174,"MX",1995,"Mujeres",708174
"13770",33,1943945,"Mexico",688520,"MX",1995,"Mujeres",688520
"13771",34,1943945,"Mexico",667867,"MX",1995,"Mujeres",667867
"13772",35,1943945,"Mexico",649392,"MX",1995,"Mujeres",649392
"13773",36,1943945,"Mexico",629505,"MX",1995,"Mujeres",629505
"13774",37,1943945,"Mexico",606671,"MX",1995,"Mujeres",606671
"13775",38,1943945,"Mexico",577150,"MX",1995,"Mujeres",577150
"13776",39,1943945,"Mexico",545594,"MX",1995,"Mujeres",545594
"13777",40,1943945,"Mexico",512240,"MX",1995,"Mujeres",512240
"13778",41,1943945,"Mexico",481519,"MX",1995,"Mujeres",481519
"13779",42,1943945,"Mexico",454782,"MX",1995,"Mujeres",454782
"13780",43,1943945,"Mexico",433996,"MX",1995,"Mujeres",433996
"13781",44,1943945,"Mexico",417972,"MX",1995,"Mujeres",417972
"13782",45,1943945,"Mexico",403667,"MX",1995,"Mujeres",403667
"13783",46,1943945,"Mexico",389489,"MX",1995,"Mujeres",389489
"13784",47,1943945,"Mexico",376325,"MX",1995,"Mujeres",376325
"13785",48,1943945,"Mexico",363440,"MX",1995,"Mujeres",363440
"13786",49,1943945,"Mexico",351099,"MX",1995,"Mujeres",351099
"13787",50,1943945,"Mexico",340003,"MX",1995,"Mujeres",340003
"13788",51,1943945,"Mexico",329404,"MX",1995,"Mujeres",329404
"13789",52,1943945,"Mexico",318655,"MX",1995,"Mujeres",318655
"13790",53,1943945,"Mexico",306964,"MX",1995,"Mujeres",306964
"13791",54,1943945,"Mexico",295172,"MX",1995,"Mujeres",295172
"13792",55,1943945,"Mexico",283488,"MX",1995,"Mujeres",283488
"13793",56,1943945,"Mexico",272133,"MX",1995,"Mujeres",272133
"13794",57,1943945,"Mexico",260875,"MX",1995,"Mujeres",260875
"13795",58,1943945,"Mexico",249537,"MX",1995,"Mujeres",249537
"13796",59,1943945,"Mexico",238568,"MX",1995,"Mujeres",238568
"13797",60,1943945,"Mexico",227611,"MX",1995,"Mujeres",227611
"13798",61,1943945,"Mexico",216989,"MX",1995,"Mujeres",216989
"13799",62,1943945,"Mexico",206670,"MX",1995,"Mujeres",206670
"13800",63,1943945,"Mexico",196841,"MX",1995,"Mujeres",196841
"13801",64,1943945,"Mexico",187325,"MX",1995,"Mujeres",187325
"13802",65,1943945,"Mexico",178409,"MX",1995,"Mujeres",178409
"13803",66,1943945,"Mexico",169433,"MX",1995,"Mujeres",169433
"13804",67,1943945,"Mexico",159812,"MX",1995,"Mujeres",159812
"13805",68,1943945,"Mexico",149402,"MX",1995,"Mujeres",149402
"13806",69,1943945,"Mexico",138793,"MX",1995,"Mujeres",138793
"13807",70,1943945,"Mexico",128296,"MX",1995,"Mujeres",128296
"13808",71,1943945,"Mexico",118518,"MX",1995,"Mujeres",118518
"13809",72,1943945,"Mexico",109730,"MX",1995,"Mujeres",109730
"13810",73,1943945,"Mexico",102321,"MX",1995,"Mujeres",102321
"13811",74,1943945,"Mexico",95778,"MX",1995,"Mujeres",95778
"13812",75,1943945,"Mexico",89591,"MX",1995,"Mujeres",89591
"13813",76,1943945,"Mexico",83465,"MX",1995,"Mujeres",83465
"13814",77,1943945,"Mexico",77351,"MX",1995,"Mujeres",77351
"13815",78,1943945,"Mexico",71085,"MX",1995,"Mujeres",71085
"13816",79,1943945,"Mexico",64751,"MX",1995,"Mujeres",64751
"13817",80,1943945,"Mexico",58396,"MX",1995,"Mujeres",58396
"13818",81,1943945,"Mexico",52307,"MX",1995,"Mujeres",52307
"13819",82,1943945,"Mexico",46549,"MX",1995,"Mujeres",46549
"13820",83,1943945,"Mexico",41223,"MX",1995,"Mujeres",41223
"13821",84,1943945,"Mexico",36277,"MX",1995,"Mujeres",36277
"13822",85,1943945,"Mexico",31622,"MX",1995,"Mujeres",31622
"13823",86,1943945,"Mexico",27147,"MX",1995,"Mujeres",27147
"13824",87,1943945,"Mexico",22868,"MX",1995,"Mujeres",22868
"13825",88,1943945,"Mexico",18852,"MX",1995,"Mujeres",18852
"13826",89,1943945,"Mexico",15180,"MX",1995,"Mujeres",15180
"13827",90,1943945,"Mexico",11909,"MX",1995,"Mujeres",11909
"13828",91,1943945,"Mexico",9065,"MX",1995,"Mujeres",9065
"13829",92,1943945,"Mexico",6694,"MX",1995,"Mujeres",6694
"13830",93,1943945,"Mexico",4780,"MX",1995,"Mujeres",4780
"13831",94,1943945,"Mexico",3285,"MX",1995,"Mujeres",3285
"13832",95,1943945,"Mexico",2406,"MX",1995,"Mujeres",2406
"13833",96,1943945,"Mexico",1632,"MX",1995,"Mujeres",1632
"13834",97,1943945,"Mexico",1078,"MX",1995,"Mujeres",1078
"13835",98,1943945,"Mexico",692,"MX",1995,"Mujeres",692
"13836",99,1943945,"Mexico",432,"MX",1995,"Mujeres",432
"13837",100,1943945,"Mexico",610,"MX",1995,"Mujeres",610
"13838",0,1943945,"Mexico",1149012,"MX",1996,"Mujeres",1149012
"13839",1,1943945,"Mexico",1138646,"MX",1996,"Mujeres",1138646
"13840",2,1943945,"Mexico",1131182,"MX",1996,"Mujeres",1131182
"13841",3,1943945,"Mexico",1122860,"MX",1996,"Mujeres",1122860
"13842",4,1943945,"Mexico",1113315,"MX",1996,"Mujeres",1113315
"13843",5,1943945,"Mexico",1106261,"MX",1996,"Mujeres",1106261
"13844",6,1943945,"Mexico",1100501,"MX",1996,"Mujeres",1100501
"13845",7,1943945,"Mexico",1092674,"MX",1996,"Mujeres",1092674
"13846",8,1943945,"Mexico",1084182,"MX",1996,"Mujeres",1084182
"13847",9,1943945,"Mexico",1073519,"MX",1996,"Mujeres",1073519
"13848",10,1943945,"Mexico",1064457,"MX",1996,"Mujeres",1064457
"13849",11,1943945,"Mexico",1055984,"MX",1996,"Mujeres",1055984
"13850",12,1943945,"Mexico",1044861,"MX",1996,"Mujeres",1044861
"13851",13,1943945,"Mexico",1031751,"MX",1996,"Mujeres",1031751
"13852",14,1943945,"Mexico",1022310,"MX",1996,"Mujeres",1022310
"13853",15,1943945,"Mexico",1016599,"MX",1996,"Mujeres",1016599
"13854",16,1943945,"Mexico",1017305,"MX",1996,"Mujeres",1017305
"13855",17,1943945,"Mexico",1007381,"MX",1996,"Mujeres",1007381
"13856",18,1943945,"Mexico",998497,"MX",1996,"Mujeres",998497
"13857",19,1943945,"Mexico",987545,"MX",1996,"Mujeres",987545
"13858",20,1943945,"Mexico",977083,"MX",1996,"Mujeres",977083
"13859",21,1943945,"Mexico",964524,"MX",1996,"Mujeres",964524
"13860",22,1943945,"Mexico",948323,"MX",1996,"Mujeres",948323
"13861",23,1943945,"Mexico",928876,"MX",1996,"Mujeres",928876
"13862",24,1943945,"Mexico",907422,"MX",1996,"Mujeres",907422
"13863",25,1943945,"Mexico",883502,"MX",1996,"Mujeres",883502
"13864",26,1943945,"Mexico",859578,"MX",1996,"Mujeres",859578
"13865",27,1943945,"Mexico",835275,"MX",1996,"Mujeres",835275
"13866",28,1943945,"Mexico",813354,"MX",1996,"Mujeres",813354
"13867",29,1943945,"Mexico",791442,"MX",1996,"Mujeres",791442
"13868",30,1943945,"Mexico",768918,"MX",1996,"Mujeres",768918
"13869",31,1943945,"Mexico",746430,"MX",1996,"Mujeres",746430
"13870",32,1943945,"Mexico",724544,"MX",1996,"Mujeres",724544
"13871",33,1943945,"Mexico",705168,"MX",1996,"Mujeres",705168
"13872",34,1943945,"Mexico",685622,"MX",1996,"Mujeres",685622
"13873",35,1943945,"Mexico",665080,"MX",1996,"Mujeres",665080
"13874",36,1943945,"Mexico",646761,"MX",1996,"Mujeres",646761
"13875",37,1943945,"Mexico",626961,"MX",1996,"Mujeres",626961
"13876",38,1943945,"Mexico",604240,"MX",1996,"Mujeres",604240
"13877",39,1943945,"Mexico",574872,"MX",1996,"Mujeres",574872
"13878",40,1943945,"Mexico",543377,"MX",1996,"Mujeres",543377
"13879",41,1943945,"Mexico",510127,"MX",1996,"Mujeres",510127
"13880",42,1943945,"Mexico",479423,"MX",1996,"Mujeres",479423
"13881",43,1943945,"Mexico",452751,"MX",1996,"Mujeres",452751
"13882",44,1943945,"Mexico",431951,"MX",1996,"Mujeres",431951
"13883",45,1943945,"Mexico",415898,"MX",1996,"Mujeres",415898
"13884",46,1943945,"Mexico",401631,"MX",1996,"Mujeres",401631
"13885",47,1943945,"Mexico",387486,"MX",1996,"Mujeres",387486
"13886",48,1943945,"Mexico",374345,"MX",1996,"Mujeres",374345
"13887",49,1943945,"Mexico",361469,"MX",1996,"Mujeres",361469
"13888",50,1943945,"Mexico",349105,"MX",1996,"Mujeres",349105
"13889",51,1943945,"Mexico",337974,"MX",1996,"Mujeres",337974
"13890",52,1943945,"Mexico",327286,"MX",1996,"Mujeres",327286
"13891",53,1943945,"Mexico",316500,"MX",1996,"Mujeres",316500
"13892",54,1943945,"Mexico",304744,"MX",1996,"Mujeres",304744
"13893",55,1943945,"Mexico",292855,"MX",1996,"Mujeres",292855
"13894",56,1943945,"Mexico",281036,"MX",1996,"Mujeres",281036
"13895",57,1943945,"Mexico",269588,"MX",1996,"Mujeres",269588
"13896",58,1943945,"Mexico",258257,"MX",1996,"Mujeres",258257
"13897",59,1943945,"Mexico",246880,"MX",1996,"Mujeres",246880
"13898",60,1943945,"Mexico",235869,"MX",1996,"Mujeres",235869
"13899",61,1943945,"Mexico",224843,"MX",1996,"Mujeres",224843
"13900",62,1943945,"Mexico",214198,"MX",1996,"Mujeres",214198
"13901",63,1943945,"Mexico",203837,"MX",1996,"Mujeres",203837
"13902",64,1943945,"Mexico",193896,"MX",1996,"Mujeres",193896
"13903",65,1943945,"Mexico",184298,"MX",1996,"Mujeres",184298
"13904",66,1943945,"Mexico",175243,"MX",1996,"Mujeres",175243
"13905",67,1943945,"Mexico",166167,"MX",1996,"Mujeres",166167
"13906",68,1943945,"Mexico",156481,"MX",1996,"Mujeres",156481
"13907",69,1943945,"Mexico",146033,"MX",1996,"Mujeres",146033
"13908",70,1943945,"Mexico",135389,"MX",1996,"Mujeres",135389
"13909",71,1943945,"Mexico",124907,"MX",1996,"Mujeres",124907
"13910",72,1943945,"Mexico",115153,"MX",1996,"Mujeres",115153
"13911",73,1943945,"Mexico",106370,"MX",1996,"Mujeres",106370
"13912",74,1943945,"Mexico",98904,"MX",1996,"Mujeres",98904
"13913",75,1943945,"Mexico",92284,"MX",1996,"Mujeres",92284
"13914",76,1943945,"Mexico",86035,"MX",1996,"Mujeres",86035
"13915",77,1943945,"Mexico",79865,"MX",1996,"Mujeres",79865
"13916",78,1943945,"Mexico",73702,"MX",1996,"Mujeres",73702
"13917",79,1943945,"Mexico",67354,"MX",1996,"Mujeres",67354
"13918",80,1943945,"Mexico",60862,"MX",1996,"Mujeres",60862
"13919",81,1943945,"Mexico",54419,"MX",1996,"Mujeres",54419
"13920",82,1943945,"Mexico",48310,"MX",1996,"Mujeres",48310
"13921",83,1943945,"Mexico",42555,"MX",1996,"Mujeres",42555
"13922",84,1943945,"Mexico",37282,"MX",1996,"Mujeres",37282
"13923",85,1943945,"Mexico",32405,"MX",1996,"Mujeres",32405
"13924",86,1943945,"Mexico",27863,"MX",1996,"Mujeres",27863
"13925",87,1943945,"Mexico",23569,"MX",1996,"Mujeres",23569
"13926",88,1943945,"Mexico",19528,"MX",1996,"Mujeres",19528
"13927",89,1943945,"Mexico",15807,"MX",1996,"Mujeres",15807
"13928",90,1943945,"Mexico",12482,"MX",1996,"Mujeres",12482
"13929",91,1943945,"Mexico",9582,"MX",1996,"Mujeres",9582
"13930",92,1943945,"Mexico",7126,"MX",1996,"Mujeres",7126
"13931",93,1943945,"Mexico",5135,"MX",1996,"Mujeres",5135
"13932",94,1943945,"Mexico",3571,"MX",1996,"Mujeres",3571
"13933",95,1943945,"Mexico",2383,"MX",1996,"Mujeres",2383
"13934",96,1943945,"Mexico",1696,"MX",1996,"Mujeres",1696
"13935",97,1943945,"Mexico",1114,"MX",1996,"Mujeres",1114
"13936",98,1943945,"Mexico",714,"MX",1996,"Mujeres",714
"13937",99,1943945,"Mexico",444,"MX",1996,"Mujeres",444
"13938",100,1943945,"Mexico",618,"MX",1996,"Mujeres",618
"13939",0,1943945,"Mexico",1147970,"MX",1997,"Mujeres",1147970
"13940",1,1943945,"Mexico",1139041,"MX",1997,"Mujeres",1139041
"13941",2,1943945,"Mexico",1131628,"MX",1997,"Mujeres",1131628
"13942",3,1943945,"Mexico",1125618,"MX",1997,"Mujeres",1125618
"13943",4,1943945,"Mexico",1117873,"MX",1997,"Mujeres",1117873
"13944",5,1943945,"Mexico",1109109,"MX",1997,"Mujeres",1109109
"13945",6,1943945,"Mexico",1102562,"MX",1997,"Mujeres",1102562
"13946",7,1943945,"Mexico",1097150,"MX",1997,"Mujeres",1097150
"13947",8,1943945,"Mexico",1089589,"MX",1997,"Mujeres",1089589
"13948",9,1943945,"Mexico",1081237,"MX",1997,"Mujeres",1081237
"13949",10,1943945,"Mexico",1070685,"MX",1997,"Mujeres",1070685
"13950",11,1943945,"Mexico",1061680,"MX",1997,"Mujeres",1061680
"13951",12,1943945,"Mexico",1053101,"MX",1997,"Mujeres",1053101
"13952",13,1943945,"Mexico",1041695,"MX",1997,"Mujeres",1041695
"13953",14,1943945,"Mexico",1028050,"MX",1997,"Mujeres",1028050
"13954",15,1943945,"Mexico",1017711,"MX",1997,"Mujeres",1017711
"13955",16,1943945,"Mexico",1010894,"MX",1997,"Mujeres",1010894
"13956",17,1943945,"Mexico",1010182,"MX",1997,"Mujeres",1010182
"13957",18,1943945,"Mexico",999300,"MX",1997,"Mujeres",999300
"13958",19,1943945,"Mexico",989736,"MX",1997,"Mujeres",989736
"13959",20,1943945,"Mexico",978701,"MX",1997,"Mujeres",978701
"13960",21,1943945,"Mexico",968444,"MX",1997,"Mujeres",968444
"13961",22,1943945,"Mexico",956731,"MX",1997,"Mujeres",956731
"13962",23,1943945,"Mexico",940947,"MX",1997,"Mujeres",940947
"13963",24,1943945,"Mexico",922331,"MX",1997,"Mujeres",922331
"13964",25,1943945,"Mexico",901288,"MX",1997,"Mujeres",901288
"13965",26,1943945,"Mexico",877641,"MX",1997,"Mujeres",877641
"13966",27,1943945,"Mexico",854401,"MX",1997,"Mujeres",854401
"13967",28,1943945,"Mexico",830615,"MX",1997,"Mujeres",830615
"13968",29,1943945,"Mexico",809231,"MX",1997,"Mujeres",809231
"13969",30,1943945,"Mexico",787674,"MX",1997,"Mujeres",787674
"13970",31,1943945,"Mexico",765436,"MX",1997,"Mujeres",765436
"13971",32,1943945,"Mexico",743187,"MX",1997,"Mujeres",743187
"13972",33,1943945,"Mexico",721502,"MX",1997,"Mujeres",721502
"13973",34,1943945,"Mexico",702296,"MX",1997,"Mujeres",702296
"13974",35,1943945,"Mexico",682917,"MX",1997,"Mujeres",682917
"13975",36,1943945,"Mexico",662391,"MX",1997,"Mujeres",662391
"13976",37,1943945,"Mexico",644209,"MX",1997,"Mujeres",644209
"13977",38,1943945,"Mexico",624506,"MX",1997,"Mujeres",624506
"13978",39,1943945,"Mexico",601905,"MX",1997,"Mujeres",601905
"13979",40,1943945,"Mexico",572600,"MX",1997,"Mujeres",572600
"13980",41,1943945,"Mexico",541203,"MX",1997,"Mujeres",541203
"13981",42,1943945,"Mexico",508046,"MX",1997,"Mujeres",508046
"13982",43,1943945,"Mexico",477330,"MX",1997,"Mujeres",477330
"13983",44,1943945,"Mexico",450686,"MX",1997,"Mujeres",450686
"13984",45,1943945,"Mexico",429919,"MX",1997,"Mujeres",429919
"13985",46,1943945,"Mexico",413844,"MX",1997,"Mujeres",413844
"13986",47,1943945,"Mexico",399609,"MX",1997,"Mujeres",399609
"13987",48,1943945,"Mexico",385450,"MX",1997,"Mujeres",385450
"13988",49,1943945,"Mexico",372359,"MX",1997,"Mujeres",372359
"13989",50,1943945,"Mexico",359422,"MX",1997,"Mujeres",359422
"13990",51,1943945,"Mexico",347041,"MX",1997,"Mujeres",347041
"13991",52,1943945,"Mexico",335853,"MX",1997,"Mujeres",335853
"13992",53,1943945,"Mexico",325040,"MX",1997,"Mujeres",325040
"13993",54,1943945,"Mexico",314258,"MX",1997,"Mujeres",314258
"13994",55,1943945,"Mexico",302393,"MX",1997,"Mujeres",302393
"13995",56,1943945,"Mexico",290347,"MX",1997,"Mujeres",290347
"13996",57,1943945,"Mexico",278428,"MX",1997,"Mujeres",278428
"13997",58,1943945,"Mexico",266890,"MX",1997,"Mujeres",266890
"13998",59,1943945,"Mexico",255536,"MX",1997,"Mujeres",255536
"13999",60,1943945,"Mexico",244114,"MX",1997,"Mujeres",244114
"14000",61,1943945,"Mexico",233015,"MX",1997,"Mujeres",233015
"14001",62,1943945,"Mexico",221948,"MX",1997,"Mujeres",221948
"14002",63,1943945,"Mexico",211263,"MX",1997,"Mujeres",211263
"14003",64,1943945,"Mexico",200781,"MX",1997,"Mujeres",200781
"14004",65,1943945,"Mexico",190751,"MX",1997,"Mujeres",190751
"14005",66,1943945,"Mexico",181040,"MX",1997,"Mujeres",181040
"14006",67,1943945,"Mexico",171865,"MX",1997,"Mujeres",171865
"14007",68,1943945,"Mexico",162697,"MX",1997,"Mujeres",162697
"14008",69,1943945,"Mexico",152965,"MX",1997,"Mujeres",152965
"14009",70,1943945,"Mexico",142479,"MX",1997,"Mujeres",142479
"14010",71,1943945,"Mexico",131834,"MX",1997,"Mujeres",131834
"14011",72,1943945,"Mexico",121373,"MX",1997,"Mujeres",121373
"14012",73,1943945,"Mexico",111631,"MX",1997,"Mujeres",111631
"14013",74,1943945,"Mexico",102827,"MX",1997,"Mujeres",102827
"14014",75,1943945,"Mexico",95326,"MX",1997,"Mujeres",95326
"14015",76,1943945,"Mexico",88655,"MX",1997,"Mujeres",88655
"14016",77,1943945,"Mexico",82345,"MX",1997,"Mujeres",82345
"14017",78,1943945,"Mexico",76122,"MX",1997,"Mujeres",76122
"14018",79,1943945,"Mexico",69858,"MX",1997,"Mujeres",69858
"14019",80,1943945,"Mexico",63343,"MX",1997,"Mujeres",63343
"14020",81,1943945,"Mexico",56747,"MX",1997,"Mujeres",56747
"14021",82,1943945,"Mexico",50294,"MX",1997,"Mujeres",50294
"14022",83,1943945,"Mexico",44201,"MX",1997,"Mujeres",44201
